Time,Ia,Vt,Torque,Vel,TorqueRef
0.0475,-3.11509,-8.86195,15.9593,493.521,-20
0.0476,-3.11465,-8.79954,16.1692,494.162,-20
0.0477,-3.11407,-8.79564,16.3911,494.812,-20
0.0478,-3.11366,-8.84296,16.6247,495.47,-20
0.0479,-3.1137,-8.93433,16.8699,496.139,-20
0.048,-3.11443,-9.06268,17.1263,496.817,-20
0.0481,-3.11602,-9.22111,17.3936,497.506,-20
0.0482,-3.1186,-9.40284,17.6716,498.206,-20
0.0483,-3.12229,-9.60128,17.96,498.918,-20
0.0484,-3.12712,-9.80995,18.2583,499.641,-20
0.0485,-3.13312,-10.0226,18.5664,500.377,-20
0.0486,-3.14026,-10.233,18.8838,501.125,-20
0.0487,-3.14848,-10.4354,19.2103,501.887,-20
0.0488,-3.15769,-10.6239,19.5455,502.662,-20
0.0489,-3.16777,-10.7929,19.889,503.45,-20
0.049,-3.17855,-10.9372,20.2405,504.253,-20
0.0491,-3.18985,-11.0515,20.5996,505.07,-20
0.0492,-3.20146,-11.1309,20.9659,505.902,-20
0.0493,-3.21314,-11.1706,21.3392,506.749,-20
0.0494,-3.22462,-11.1661,21.7189,507.611,-20
0.0495,-3.23562,-11.113,22.1048,508.488,-20
0.0496,-3.24583,-11.0072,22.4964,509.382,-20
0.0497,-3.25493,-10.8449,22.8934,510.291,-20
0.0498,-3.26258,-10.6224,23.2953,511.216,-20
0.0499,-3.26848,-10.3713,23.7018,512.158,-20
0.05,-3.27255,-10.1251,24.1125,513.117,-20
0.0501,-3.27484,-9.88363,24.5269,514.092,-20
0.0502,-3.27564,-9.68244,24.9447,515.084,-20
0.0503,-3.27539,-9.55317,25.3654,516.093,-20
0.0504,-3.27451,-9.48833,25.7886,517.119,-20
0.0505,-3.27338,-9.48053,26.2141,518.162,-20
0.0506,-3.27231,-9.52251,26.6413,519.222,-20
0.0507,-3.27157,-9.60709,27.0698,520.3,-20
0.0508,-3.27138,-9.72728,27.4994,521.395,-20
0.0509,-3.27192,-9.87619,27.9296,522.507,-20
0.051,-3.27332,-10.0471,28.36,523.637,-20
0.0511,-3.27568,-10.2334,28.7903,524.784,-20
0.0512,-3.27903,-10.4287,29.2201,525.949,-20
0.0513,-3.28341,-10.6268,29.649,527.131,-20
0.0514,-3.28878,-10.8215,30.0766,528.33,-20
0.0515,-3.29507,-11.0071,30.5026,529.547,-20
0.0516,-3.30221,-11.1776,30.9267,530.781,-20
0.0517,-3.31005,-11.3278,31.3484,532.032,-20
0.0518,-3.31845,-11.4521,31.7674,533.3,-20
0.0519,-3.32721,-11.5456,32.1835,534.584,-20
0.052,-3.33613,-11.6032,32.5962,535.886,-20
0.0521,-3.34497,-11.6203,33.0052,537.204,-20
0.0522,-3.35346,-11.5923,33.4103,538.539,-20
0.0523,-3.36134,-11.5151,33.811,539.89,-20
0.0524,-3.36828,-11.3845,34.2071,541.257,-20
0.0525,-3.37397,-11.1967,34.5983,542.641,-20
0.0526,-3.37808,-10.9481,34.9843,544.039,-20
0.0527,-3.38041,-10.6707,35.3648,545.454,-20
0.0528,-3.38096,-10.3982,35.7394,546.883,-20
0.0529,-3.37979,-10.1304,36.108,548.328,-20
0.053,-3.37717,-9.9026,36.4703,549.787,-20
0.0531,-3.37356,-9.7463,36.8259,551.261,-20
0.0532,-3.36938,-9.65398,37.1747,552.749,-20
0.0533,-3.36499,-9.61825,37.5164,554.251,-20
0.0534,-3.36071,-9.63186,37.8508,555.767,-20
0.0535,-3.3568,-9.68767,38.1776,557.296,-20
0.0536,-3.35349,-9.77867,38.4967,558.838,-20
0.0537,-3.35095,-9.89801,38.8078,560.392,-20
0.0538,-3.34932,-10.039,39.1108,561.959,-20
0.0539,-3.34868,-10.195,39.4055,563.539,-20
0.054,-3.34908,-10.3596,39.6917,565.129,-20
0.0541,-3.35052,-10.5267,39.9692,566.731,-20
0.0542,-3.35297,-10.6902,40.2379,568.344,-20
0.0543,-3.35638,-10.8442,40.4977,569.968,-20
0.0544,-3.36064,-10.983,40.7484,571.602,-20
0.0545,-3.36564,-11.1011,40.9898,573.246,-20
0.0546,-3.37121,-11.1933,41.222,574.899,-20
0.0547,-3.37716,-11.2543,41.4447,576.562,-20
0.0548,-3.38327,-11.2795,41.6579,578.233,-20
0.0549,-3.38932,-11.264,41.8615,579.913,-20
0.055,-3.39502,-11.2033,42.0555,581.601,-20
0.0551,-3.4001,-11.0934,42.2397,583.296,-20
0.0552,-3.40424,-10.9301,42.4142,584.998,-20
0.0553,-3.40712,-10.7096,42.5788,586.708,-20
0.0554,-3.4084,-10.4283,42.7335,588.423,-20
0.0555,-3.40792,-10.1192,42.8784,590.145,-20
0.0556,-3.40574,-9.81666,43.0133,591.872,-20
0.0557,-3.40191,-9.52078,43.1383,593.604,-20
0.0558,-3.3967,-9.26585,43.2533,595.342,-20
0.0559,-3.39056,-9.08237,43.3584,597.083,-20
0.056,-3.38388,-8.96286,43.4536,598.829,-20
0.0561,-3.37701,-8.89992,43.5389,600.578,-20
0.0562,-3.37027,-8.8863,43.6143,602.33,-20
0.0563,-3.36391,-8.91484,43.6798,604.085,-20
0.0564,-3.35812,-8.97855,43.7356,605.842,-20
0.0565,-3.35309,-9.07056,43.7818,607.601,-20
0.0566,-3.34892,-9.18417,43.8182,609.362,-20
0.0567,-3.34569,-9.31283,43.8452,611.124,-20
0.0568,-3.34345,-9.45013,43.8626,612.887,-20
0.0569,-3.34218,-9.58987,43.8707,614.651,-20
0.057,-3.34186,-9.72601,43.8695,616.414,-20
0.0571,-3.3424,-9.85267,43.8592,618.177,-20
0.0572,-3.3437,-9.96419,43.8398,619.94,-20
0.0573,-3.34563,-10.0551,43.8115,621.701,-20
0.0574,-3.34801,-10.1201,43.7744,623.462,-20
0.0575,-3.35065,-10.1541,43.7286,625.22,-20
0.0576,-3.35332,-10.1523,43.6744,626.976,-20
0.0577,-3.35578,-10.1099,43.6117,628.73,-20
0.0578,-3.35776,-10.0226,43.5409,630.482,-20
0.0579,-3.35896,-9.88616,43.462,632.23,-20
0.058,-3.35908,-9.69652,43.3752,633.975,-20
0.0581,-3.35777,-9.44994,43.2806,635.716,-20
0.0582,-3.35486,-9.17748,43.1786,637.453,-20
0.0583,-3.35035,-8.91204,43.0691,639.186,-20
0.0584,-3.34429,-8.65351,42.9525,640.914,-20
0.0585,-3.33696,-8.43771,42.8288,642.637,-20
0.0586,-3.32882,-8.29667,42.6983,644.355,-20
0.0587,-3.32028,-8.22284,42.5612,646.067,-20
0.0588,-3.31172,-8.20879,42.4177,647.774,-20
0.0589,-3.30346,-8.24719,42.2679,649.475,-20
0.059,-3.29576,-8.33082,42.1121,651.17,-20
0.0591,-3.28886,-8.45261,41.9505,652.858,-20
0.0592,-3.28292,-8.60563,41.7834,654.539,-20
0.0593,-3.27809,-8.78308,41.6109,656.214,-20
0.0594,-3.27445,-8.97832,41.4332,657.881,-20
0.0595,-3.27207,-9.18485,41.2507,659.541,-20
0.0596,-3.27095,-9.39638,41.0634,661.194,-20
0.0597,-3.27106,-9.60674,40.8717,662.838,-20
0.0598,-3.27235,-9.80997,40.6758,664.475,-20
0.0599,-3.27473,-10.0003,40.4759,666.104,-20
0.06,-3.27807,-10.1721,40.2723,667.725,-20
0.0601,-3.28221,-10.32,40.0651,669.338,-20
0.0602,-3.28696,-10.4388,39.8547,670.942,-20
0.0603,-3.29212,-10.5234,39.6412,672.537,-20
0.0604,-3.29745,-10.5692,39.4249,674.124,-20
0.0605,-3.30269,-10.5715,39.206,675.702,-20
0.0606,-3.30754,-10.5259,38.9848,677.271,-20
0.0607,-3.31171,-10.4284,38.7615,678.831,-20
0.0608,-3.31488,-10.2749,38.5364,680.382,-20
0.0609,-3.3167,-10.0619,38.3096,681.924,-20
0.061,-3.31692,-9.82067,38.0815,683.456,-20
0.0611,-3.31545,-9.58424,37.8522,684.98,-20
0.0612,-3.31236,-9.35254,37.622,686.494,-20
0.0613,-3.30792,-9.16131,37.391,687.998,-20
0.0614,-3.3026,-9.04255,37.1596,689.494,-20
0.0615,-3.2968,-8.98875,36.9279,690.979,-20
0.0616,-3.2909,-8.9925,36.6962,692.456,-20
0.0617,-3.28523,-9.04652,36.4646,693.923,-20
0.0618,-3.28005,-9.14365,36.2335,695.381,-20
0.0619,-3.27559,-9.27684,36.0031,696.829,-20
0.062,-3.27203,-9.43922,35.7735,698.268,-20
0.0621,-3.26951,-9.62404,35.545,699.698,-20
0.0622,-3.26813,-9.8247,35.3178,701.118,-20
0.0623,-3.26793,-10.0348,35.0921,702.529,-20
0.0624,-3.26894,-10.248,34.8682,703.931,-20
0.0625,-3.27112,-10.4583,34.6461,705.324,-20
0.0626,-3.27441,-10.6596,34.4262,706.708,-20
0.0627,-3.27872,-10.8464,34.2086,708.084,-20
0.0628,-3.28393,-11.0131,33.9935,709.45,-20
0.0629,-3.28987,-11.1543,33.7812,710.808,-20
0.063,-3.29636,-11.2648,33.5717,712.157,-20
0.0631,-3.30317,-11.3398,33.3653,713.498,-20
0.0632,-3.31008,-11.3745,33.1622,714.83,-20
0.0633,-3.31681,-11.3643,32.9625,716.154,-20
0.0634,-3.32307,-11.3051,32.7664,717.471,-20
0.0635,-3.32856,-11.1926,32.574,718.779,-20
0.0636,-3.33294,-11.0232,32.3856,720.08,-20
0.0637,-3.33588,-10.793,32.2012,721.373,-20
0.0638,-3.33714,-10.5344,32.0211,722.658,-20
0.0639,-3.33667,-10.2815,31.8453,723.937,-20
0.064,-3.33454,-10.0341,31.674,725.208,-20
0.0641,-3.331,-9.82723,31.5074,726.473,-20
0.0642,-3.32653,-9.69178,31.3454,727.73,-20
0.0643,-3.32151,-9.62028,31.1883,728.982,-20
0.0644,-3.31631,-9.60536,31.0362,730.227,-20
0.0645,-3.31123,-9.63975,30.8892,731.466,-20
0.0646,-3.30655,-9.71631,30.7474,732.699,-20
0.0647,-3.30246,-9.82803,30.6108,733.926,-20
0.0648,-3.29913,-9.96806,30.4797,735.148,-20
0.0649,-3.2967,-10.1297,30.3541,736.365,-20
0.065,-3.29524,-10.3063,30.2341,737.576,-20
0.0651,-3.29479,-10.4915,30.1198,738.783,-20
0.0652,-3.29536,-10.6791,30.0112,739.986,-20
0.0653,-3.29691,-10.863,29.9084,741.184,-20
0.0654,-3.29936,-11.0374,29.8115,742.378,-20
0.0655,-3.30263,-11.1965,29.7205,743.568,-20
0.0656,-3.30657,-11.3349,29.6356,744.755,-20
0.0657,-3.31101,-11.4471,29.5567,745.939,-20
0.0658,-3.31576,-11.5282,29.4839,747.119,-20
0.0659,-3.32061,-11.5733,29.4172,748.297,-20
0.066,-3.3253,-11.5775,29.3567,749.472,-20
0.0661,-3.32956,-11.5365,29.3024,750.644,-20
0.0662,-3.33311,-11.4461,29.2543,751.815,-20
0.0663,-3.33562,-11.3021,29.2124,752.984,-20
0.0664,-3.33679,-11.1007,29.1767,754.151,-20
0.0665,-3.33634,-10.8726,29.1473,755.317,-20
0.0666,-3.33423,-10.6502,29.1242,756.482,-20
0.0667,-3.3305,-10.4335,29.1072,757.646,-20
0.0668,-3.32521,-10.2224,29.0964,758.81,-20
0.0669,-3.31862,-10.0504,29.0919,759.973,-20
0.067,-3.31117,-9.94751,29.0934,761.136,-20
0.0671,-3.30324,-9.90623,29.1011,762.299,-20
0.0672,-3.29518,-9.91923,29.1149,763.463,-20
0.0673,-3.2873,-9.97927,29.1347,764.627,-20
0.0674,-3.27983,-10.0793,29.1606,765.792,-20
0.0675,-3.27298,-10.2122,29.1924,766.959,-20
0.0676,-3.26691,-10.3714,29.2302,768.127,-20
0.0677,-3.26173,-10.55,29.2739,769.296,-20
0.0678,-3.25752,-10.7416,29.3234,770.467,-20
0.0679,-3.25431,-10.9399,29.3787,771.641,-20
0.068,-3.2521,-11.1386,29.4396,772.817,-20
0.0681,-3.25085,-11.3317,29.5063,773.995,-20
0.0682,-3.25048,-11.5134,29.5785,775.176,-20
0.0683,-3.25089,-11.6781,29.6562,776.361,-20
0.0684,-3.25193,-11.8202,29.7393,777.548,-20
0.0685,-3.25345,-11.9347,29.8278,778.739,-20
0.0686,-3.25523,-12.0163,29.9215,779.934,-20
0.0687,-3.25707,-12.0604,30.0204,781.133,-20
0.0688,-3.25871,-12.0621,30.1244,782.335,-20
0.0689,-3.25989,-12.0172,30.2333,783.542,-20
0.069,-3.26031,-11.9215,30.3472,784.754,-20
0.0691,-3.25967,-11.7708,30.4658,785.97,-20
0.0692,-3.25764,-11.5616,30.5891,787.191,-20
0.0693,-3.25406,-11.3247,30.7169,788.418,-20
0.0694,-3.24894,-11.0926,30.8492,789.649,-20
0.0695,-3.24235,-10.8653,30.9859,790.886,-20
0.0696,-3.23456,-10.6789,31.1267,792.129,-20
0.0697,-3.22602,-10.5658,31.2716,793.377,-20
0.0698,-3.21717,-10.5185,31.4205,794.631,-20
0.0699,-3.20837,-10.5295,31.5732,795.892,-20
0.07,-3.19995,-10.5917,31.7297,797.158,-20
0.0701,-3.19217,-10.6979,31.8897,798.431,-20
0.0702,-3.18528,-10.8409,32.0533,799.71,-20
0.0703,-3.17945,-11.0139,32.2202,800.996,-20
0.0704,-3.17481,-11.2101,32.3903,802.289,-20
0.0705,-3.17146,-11.423,32.5636,803.589,-20
0.0706,-3.16944,-11.6461,32.7398,804.896,-20
0.0707,-3.16878,-11.873,32.9189,806.21,-20
0.0708,-3.16943,-12.0977,33.1006,807.531,-20
0.0709,-3.17136,-12.3142,33.285,808.86,-20
0.071,-3.17446,-12.5168,33.4719,810.196,-20
0.0711,-3.1786,-12.6999,33.6611,811.539,-20
0.0712,-3.18364,-12.8581,33.8525,812.891,-20
0.0713,-3.18937,-12.9862,34.046,814.25,-20
0.0714,-3.19559,-13.0793,34.2414,815.617,-20
0.0715,-3.20205,-13.1326,34.4388,816.992,-20
0.0716,-3.20849,-13.1415,34.6378,818.375,-20
0.0717,-3.21461,-13.1017,34.8384,819.766,-20
0.0718,-3.22011,-13.0091,35.0405,821.165,-20
0.0719,-3.22465,-12.8598,35.2439,822.572,-20
0.072,-3.22789,-12.65,35.4486,823.987,-20
0.0721,-3.22954,-12.4118,35.6543,825.411,-20
0.0722,-3.22951,-12.1788,35.8609,826.843,-20
0.0723,-3.22785,-11.9511,36.0684,828.284,-20
0.0724,-3.22483,-11.7638,36.2766,829.732,-20
0.0725,-3.22091,-11.648,36.4853,831.19,-20
0.0726,-3.2165,-11.5964,36.6945,832.655,-20
0.0727,-3.21194,-11.6016,36.9039,834.129,-20
0.0728,-3.20756,-11.6564,37.1136,835.612,-20
0.0729,-3.20361,-11.7535,37.3234,837.102,-20
0.073,-3.20031,-11.886,37.5331,838.602,-20
0.0731,-3.19782,-12.047,37.7427,840.109,-20
0.0732,-3.19627,-12.2298,37.952,841.626,-20
0.0733,-3.19575,-12.4279,38.1611,843.15,-20
0.0734,-3.19629,-12.6348,38.3696,844.683,-20
0.0735,-3.1979,-12.8443,38.5776,846.225,-20
0.0736,-3.20054,-13.0503,38.785,847.774,-20
0.0737,-3.20415,-13.2469,38.9916,849.332,-20
0.0738,-3.20861,-13.4284,39.1974,850.899,-20
0.0739,-3.21381,-13.5893,39.4022,852.474,-20
0.074,-3.21956,-13.7242,39.606,854.057,-20
0.0741,-3.22568,-13.8281,39.8086,855.648,-20
0.0742,-3.23194,-13.8959,40.0101,857.247,-20
0.0743,-3.2381,-13.9231,40.2102,858.855,-20
0.0744,-3.24388,-13.905,40.409,860.471,-20
0.0745,-3.249,-13.8374,40.6062,862.094,-20
0.0746,-3.25315,-13.7162,40.8019,863.726,-20
0.0747,-3.25598,-13.5376,40.996,865.365,-20
0.0748,-3.25722,-13.332,41.1884,867.013,-20
0.0749,-3.25679,-13.1317,41.3789,868.668,-20
0.075,-3.25472,-12.9367,41.5676,870.33,-20
0.0751,-3.25109,-12.7468,41.7543,872,-20
0.0752,-3.24613,-12.5959,41.939,873.678,-20
0.0753,-3.2403,-12.5138,42.1215,875.363,-20
0.0754,-3.23399,-12.4932,42.3019,877.056,-20
0.0755,-3.22753,-12.5268,42.4801,878.755,-20
0.0756,-3.22124,-12.6073,42.6559,880.462,-20
0.0757,-3.21535,-12.7277,42.8294,882.176,-20
0.0758,-3.21008,-12.8809,43.0005,883.896,-20
0.0759,-3.20558,-13.0603,43.1691,885.624,-20
0.076,-3.20197,-13.2591,43.3353,887.358,-20
0.0761,-3.19933,-13.4709,43.4989,889.099,-20
0.0762,-3.19769,-13.6892,43.66,890.846,-20
0.0763,-3.19704,-13.9079,43.8184,892.6,-20
0.0764,-3.19735,-14.121,43.9741,894.36,-20
0.0765,-3.19856,-14.3227,44.1272,896.127,-20
0.0766,-3.20054,-14.5072,44.2776,897.899,-20
0.0767,-3.20316,-14.6692,44.4252,899.678,-20
0.0768,-3.20627,-14.8033,44.57,901.462,-20
0.0769,-3.20965,-14.9045,44.712,903.253,-20
0.077,-3.2131,-14.968,44.8511,905.049,-20
0.0771,-3.21636,-14.9891,44.9874,906.85,-20
0.0772,-3.21917,-14.9633,45.1209,908.657,-20
0.0773,-3.22123,-14.8865,45.2514,910.47,-20
0.0774,-3.22225,-14.7545,45.379,912.287,-20
0.0775,-3.22189,-14.5638,45.5037,914.11,-20
0.0776,-3.21996,-14.3448,45.6255,915.937,-20
0.0777,-3.21647,-14.13,45.7443,917.77,-20
0.0778,-3.21147,-13.9194,45.8601,919.607,-20
0.0779,-3.20501,-13.7127,45.9729,921.449,-20
0.078,-3.19735,-13.5437,46.0827,923.295,-20
0.0781,-3.18891,-13.4426,46.1895,925.145,-20
0.0782,-3.18011,-13.4018,46.2932,927,-20
0.0783,-3.17127,-13.4142,46.3939,928.859,-20
0.0784,-3.16271,-13.4725,46.4916,930.721,-20
0.0785,-3.15466,-13.5696,46.5863,932.588,-20
0.0786,-3.14734,-13.6988,46.678,934.458,-20
0.0787,-3.14089,-13.853,46.7667,936.332,-20
0.0788,-3.13543,-14.0258,46.8524,938.209,-20
0.0789,-3.13103,-14.2107,46.9351,940.09,-20
0.079,-3.12771,-14.4013,47.0148,941.974,-20
0.0791,-3.12548,-14.5915,47.0915,943.861,-20
0.0792,-3.1243,-14.7753,47.1653,945.75,-20
0.0793,-3.12408,-14.9469,47.2361,947.643,-20
0.0794,-3.12472,-15.1007,47.3041,949.539,-20
0.0795,-3.12608,-15.2314,47.3691,951.437,-20
0.0796,-3.12798,-15.3335,47.4313,953.338,-20
0.0797,-3.13022,-15.4022,47.4907,955.241,-20
0.0798,-3.13258,-15.4326,47.5473,957.146,-20
0.0799,-3.13479,-15.4201,47.6011,959.054,-20
0.08,-3.13659,-15.3604,47.6521,960.964,-20
0.0801,-3.13767,-15.2491,47.7005,962.875,-20
0.0802,-3.13771,-15.0825,47.7461,964.789,-20
0.0803,-3.13638,-14.8567,47.7891,966.704,-20
0.0804,-3.13353,-14.6035,47.8295,968.621,-20
0.0805,-3.12918,-14.3565,47.8672,970.539,-20
0.0806,-3.1234,-14.1158,47.9024,972.459,-20
0.0807,-3.11643,-13.9165,47.935,974.38,-20
0.0808,-3.10874,-13.7898,47.9651,976.302,-20
0.0809,-3.10073,-13.7282,47.9927,978.226,-20
0.081,-3.09276,-13.7245,48.0178,980.15,-20
0.0811,-3.08512,-13.7714,48.0405,982.075,-20
0.0812,-3.07809,-13.8617,48.0608,984.001,-20
0.0813,-3.07186,-13.9885,48.0788,985.928,-20
0.0814,-3.06661,-14.1447,48.0945,987.855,-20
0.0815,-3.06246,-14.3238,48.1079,989.783,-20
0.0816,-3.05949,-14.5192,48.1191,991.711,-20
0.0817,-3.05774,-14.7243,48.1282,993.64,-20
0.0818,-3.05721,-14.933,48.1352,995.569,-20
0.0819,-3.05786,-15.1392,48.1401,997.498,-20
0.082,-3.05961,-15.3368,48.1429,999.427,-20
0.0821,-3.06238,-15.5203,48.1438,1001.36,-20
0.0822,-3.066,-15.684,48.1428,1003.29,-20
0.0823,-3.07033,-15.8225,48.1398,1005.21,-20
0.0824,-3.07515,-15.9308,48.135,1007.14,-20
0.0825,-3.08025,-16.0038,48.1285,1009.07,-20
0.0826,-3.08538,-16.0368,48.1201,1011,-20
0.0827,-3.09026,-16.0252,48.1101,1012.93,-20
0.0828,-3.09459,-15.9648,48.0984,1014.86,-20
0.0829,-3.09806,-15.8513,48.0851,1016.78,-20
0.083,-3.10035,-15.681,48.0703,1018.71,-20
0.0831,-3.10114,-15.4841,48.0539,1020.64,-20
0.0832,-3.10035,-15.2931,48.036,1022.56,-20
0.0833,-3.09802,-15.1078,48.0167,1024.49,-20
0.0834,-3.0942,-14.928,47.996,1026.41,-20
0.0835,-3.08915,-14.7876,47.9739,1028.33,-20
0.0836,-3.08331,-14.7164,47.9505,1030.25,-20
0.0837,-3.07705,-14.707,47.9258,1032.17,-20
0.0838,-3.07074,-14.7521,47.8999,1034.09,-20
0.0839,-3.06466,-14.8445,47.8727,1036.01,-20
0.084,-3.05906,-14.9771,47.8444,1037.93,-20
0.0841,-3.05414,-15.143,47.8151,1039.85,-20
0.0842,-3.05006,-15.3354,47.7846,1041.76,-20
0.0843,-3.04694,-15.5476,47.7532,1043.67,-20
0.0844,-3.04484,-15.7731,47.7208,1045.59,-20
0.0845,-3.04381,-16.0056,47.6876,1047.5,-20
0.0846,-3.04384,-16.2388,47.6534,1049.41,-20
0.0847,-3.04488,-16.4667,47.6185,1051.31,-20
0.0848,-3.04687,-16.6834,47.5828,1053.22,-20
0.0849,-3.0497,-16.8834,47.5464,1055.13,-20
0.085,-3.05323,-17.0611,47.5093,1057.03,-20
0.0851,-3.05729,-17.2112,47.4716,1058.93,-20
0.0852,-3.06169,-17.3287,47.4333,1060.83,-20
0.0853,-3.0662,-17.4086,47.3945,1062.73,-20
0.0854,-3.07058,-17.4464,47.3551,1064.63,-20
0.0855,-3.07456,-17.4374,47.3154,1066.53,-20
0.0856,-3.07784,-17.3774,47.2752,1068.42,-20
0.0857,-3.08012,-17.2625,47.2346,1070.31,-20
0.0858,-3.08107,-17.0888,47.1938,1072.2,-20
0.0859,-3.08049,-16.8869,47.1526,1074.09,-20
0.086,-3.07838,-16.6889,47.1112,1075.98,-20
0.0861,-3.07478,-16.495,47.0695,1077.87,-20
0.0862,-3.06975,-16.3048,47.0276,1079.75,-20
0.0863,-3.06354,-16.1523,46.9856,1081.63,-20
0.0864,-3.05658,-16.0675,46.9434,1083.51,-20
0.0865,-3.04927,-16.043,46.9012,1085.39,-20
0.0866,-3.04196,-16.0717,46.8588,1087.27,-20
0.0867,-3.03493,-16.1462,46.8165,1089.14,-20
0.0868,-3.02845,-16.2597,46.7741,1091.02,-20
0.0869,-3.02272,-16.4051,46.7318,1092.89,-20
0.087,-3.01788,-16.5758,46.6896,1094.76,-20
0.0871,-3.01406,-16.765,46.6474,1096.63,-20
0.0872,-3.01132,-16.9664,46.6054,1098.49,-20
0.0873,-3.0097,-17.1735,46.5636,1100.36,-20
0.0874,-3.0092,-17.3803,46.522,1102.22,-20
0.0875,-3.00978,-17.5807,46.4806,1104.08,-20
0.0876,-3.01135,-17.769,46.4396,1105.94,-20
0.0877,-3.01381,-17.9395,46.3988,1107.8,-20
0.0878,-3.01701,-18.0868,46.3584,1109.66,-20
0.0879,-3.02079,-18.2057,46.3184,1111.51,-20
0.088,-3.02492,-18.2911,46.2787,1113.36,-20
0.0881,-3.0292,-18.3381,46.2395,1115.22,-20
0.0882,-3.03336,-18.3422,46.2008,1117.07,-20
0.0883,-3.03712,-18.299,46.1626,1118.91,-20
0.0884,-3.04018,-18.2041,46.1249,1120.76,-20
0.0885,-3.04223,-18.0537,46.0878,1122.61,-20
0.0886,-3.04292,-17.844,46.0512,1124.45,-20
0.0887,-3.04207,-17.6068,46.0152,1126.29,-20
0.0888,-3.03973,-17.3757,45.9799,1128.13,-20
0.0889,-3.03592,-17.1507,45.9451,1129.97,-20
0.089,-3.03071,-16.9319,45.911,1131.81,-20
0.0891,-3.02433,-16.7516,45.8776,1133.64,-20
0.0892,-3.0172,-16.6385,45.8448,1135.48,-20
0.0893,-3.0097,-16.5851,45.8128,1137.31,-20
0.0894,-3.00215,-16.5843,45.7814,1139.14,-20
0.0895,-2.99482,-16.6288,45.7507,1140.97,-20
0.0896,-2.98794,-16.7116,45.7208,1142.8,-20
0.0897,-2.98171,-16.8259,45.6917,1144.63,-20
0.0898,-2.97625,-16.9648,45.6634,1146.46,-20
0.0899,-2.97167,-17.1219,45.6358,1148.28,-20
0.09,-2.96801,-17.2906,45.6091,1150.11,-20
0.0901,-2.96531,-17.4646,45.5833,1151.93,-20
0.0902,-2.96352,-17.6379,45.5583,1153.75,-20
0.0903,-2.96261,-17.8044,45.5341,1155.57,-20
0.0904,-2.96246,-17.9584,45.5109,1157.39,-20
0.0905,-2.96297,-18.0943,45.4886,1159.21,-20
0.0906,-2.96398,-18.2066,45.4672,1161.03,-20
0.0907,-2.9653,-18.2903,45.4467,1162.85,-20
0.0908,-2.96671,-18.3402,45.4272,1164.67,-20
0.0909,-2.96799,-18.3516,45.4086,1166.48,-20
0.091,-2.96886,-18.3199,45.391,1168.3,-20
0.0911,-2.96906,-18.2406,45.3743,1170.11,-20
0.0912,-2.96826,-18.1097,45.3586,1171.93,-20
0.0913,-2.96616,-17.9546,45.3439,1173.74,-20
0.0914,-2.96263,-17.8049,45.3302,1175.55,-20
0.0915,-2.95773,-17.6604,45.3174,1177.36,-20
0.0916,-2.95148,-17.5212,45.3056,1179.17,-20
0.0917,-2.94395,-17.387,45.2948,1180.99,-20
0.0918,-2.93537,-17.2915,45.285,1182.8,-20
0.0919,-2.92618,-17.2642,45.2761,1184.61,-20
0.092,-2.91676,-17.2979,45.2682,1186.41,-20
0.0921,-2.90745,-17.3852,45.2612,1188.22,-20
0.0922,-2.89854,-17.519,45.2552,1190.03,-20
0.0923,-2.89026,-17.6923,45.2502,1191.84,-20
0.0924,-2.88283,-17.8981,45.2461,1193.65,-20
0.0925,-2.87638,-18.1296,45.243,1195.46,-20
0.0926,-2.87104,-18.3803,45.2409,1197.27,-20
0.0927,-2.86687,-18.6436,45.2397,1199.07,-20
0.0928,-2.86389,-18.9131,45.2396,1200.88,-20
0.0929,-2.86211,-19.1827,45.2404,1202.69,-20
0.093,-2.86147,-19.4464,45.2421,1204.5,-20
0.0931,-2.86191,-19.6983,45.2449,1206.31,-20
0.0932,-2.8633,-19.9327,45.2485,1208.11,-20
0.0933,-2.86551,-20.1442,45.2532,1209.92,-20
0.0934,-2.86837,-20.3276,45.2588,1211.73,-20
0.0935,-2.87168,-20.4776,45.2653,1213.54,-20
0.0936,-2.8752,-20.5894,45.2728,1215.35,-20
0.0937,-2.8787,-20.6583,45.2812,1217.16,-20
0.0938,-2.88189,-20.6799,45.2905,1218.97,-20
0.0939,-2.88449,-20.6498,45.3008,1220.78,-20
0.094,-2.88618,-20.5641,45.3119,1222.59,-20
0.0941,-2.88663,-20.4188,45.3239,1224.4,-20
0.0942,-2.88565,-20.2446,45.3369,1226.21,-20
0.0943,-2.88325,-20.074,45.3506,1228.02,-20
0.0944,-2.87947,-19.9068,45.3652,1229.83,-20
0.0945,-2.87436,-19.7428,45.3806,1231.65,-20
0.0946,-2.86816,-19.6158,45.3968,1233.46,-20
0.0947,-2.86132,-19.5557,45.4138,1235.27,-20
0.0948,-2.85422,-19.5553,45.4315,1237.09,-20
0.0949,-2.8472,-19.6072,45.4499,1238.9,-20
0.095,-2.84056,-19.7044,45.4691,1240.72,-20
0.0951,-2.83454,-19.8398,45.489,1242.54,-20
0.0952,-2.82934,-20.0066,45.5096,1244.36,-20
0.0953,-2.8251,-20.198,45.5308,1246.17,-20
0.0954,-2.82194,-20.4075,45.5527,1247.99,-20
0.0955,-2.81992,-20.6286,45.5752,1249.81,-20
