Time,TensaoFonte,CorrenteReal,DisparoInferior,DisparoSuperior,TensaoReal,S1.TensaoDesjada,S1.CorrenteReferencia,S1.AnguloDeDisparo
0.7054,-283.159,0.513276,0,0,103.243,111.594,0.5,55.6945
0.7055,-278.098,0.513249,0,0,103.313,111.592,0.5,55.6952
0.7056,-272.643,0.513222,0,0,103.391,111.59,0.5,55.696
0.7057,-266.8,0.513195,0,0,103.478,111.587,0.5,55.6968
0.7058,-260.578,0.513169,0,0,103.573,111.585,0.5,55.6977
0.7059,-253.985,0.513143,0,0,103.676,111.582,0.5,55.6986
0.706,-247.032,0.513118,0,0,103.786,111.58,0.5,55.6995
0.7061,-239.727,0.513093,0,0,103.903,111.577,0.5,55.7005
0.7062,-232.082,0.513069,0,0,104.026,111.574,0.5,55.7015
0.7063,-224.108,0.513046,0,0,104.154,111.571,0.5,55.7025
0.7064,-215.814,0.513023,0,0,104.288,111.568,0.5,55.7036
0.7065,-207.214,0.513,0,0,104.427,111.565,0.5,55.7047
0.7066,-198.32,0.512979,0,0,104.57,111.562,0.5,55.7058
0.7067,-189.144,0.512958,0,0,104.716,111.558,0.5,55.7069
0.7068,-179.698,0.512937,0,0,104.865,111.555,0.5,55.7081
0.7069,-169.998,0.512918,0,0,105.017,111.552,0.5,55.7092
0.707,-160.056,0.512899,0,0,105.17,111.548,0.5,55.7104
0.7071,-149.887,0.512881,0,0,105.325,111.545,0.5,55.7116
0.7072,-139.504,0.512864,0,0,105.48,111.542,0.5,55.7128
0.7073,-128.923,0.512847,0,0,105.635,111.538,0.5,55.714
0.7074,-118.16,0.512831,0,0,105.79,111.535,0.5,55.7152
0.7075,-107.228,0.512816,0,0,105.943,111.531,0.5,55.7164
0.7076,-96.1435,0.512801,0,0,106.095,111.528,0.5,55.7176
0.7077,-84.9227,0.512787,0,0,106.244,111.525,0.5,55.7188
0.7078,-73.5812,0.512774,0,0,106.39,111.521,0.5,55.72
0.7079,-62.1352,0.512762,0,0,106.532,111.518,0.5,55.7212
0.708,-50.6008,0.51275,0,0,106.67,111.514,0.5,55.7223
0.7081,-38.9946,0.512739,0,0,106.803,111.511,0.5,55.7235
0.7082,-27.3329,0.512728,0,0,106.93,111.508,0.5,55.7246
0.7083,-15.6324,0.512718,0,0,107.051,111.505,0.5,55.7257
0.7084,-3.90963,0.512709,0,0,107.166,111.502,0.5,55.7268
0.7085,7.81865,0.5127,0,0,107.273,111.499,0.5,55.7278
0.7086,19.5358,0.512691,0,0,107.372,111.496,0.5,55.7288
0.7087,31.2252,0.512683,0,0,107.463,111.493,0.5,55.7298
0.7088,42.8703,0.512675,0,0,107.544,111.49,0.5,55.7308
0.7089,54.4544,0.512668,0,0,107.616,111.488,0.5,55.7317
0.709,65.9611,0.512661,0,0,107.677,111.485,0.5,55.7326
0.7091,77.3741,0.512654,0,0,107.728,111.483,0.5,55.7334
0.7092,88.6772,0.512648,0,0,107.768,111.481,0.5,55.7341
0.7093,99.8542,0.512641,0,0,107.795,111.479,0.5,55.7349
0.7094,110.889,0.512635,0,0,107.81,111.477,0.5,55.7355
0.7095,121.767,0.512629,0,0,107.813,111.475,0.5,55.7361
0.7096,132.471,0.512622,0,0,107.802,111.473,0.5,55.7367
0.7097,142.988,0.512616,0,0,107.777,111.472,0.5,55.7372
0.7098,153.301,0.512609,0,0,107.738,111.471,0.5,55.7376
0.7099,163.396,0.512603,0,0,107.685,111.47,0.5,55.738
0.71,173.259,0.512595,0,0,107.616,111.469,0.5,55.7383
0.7101,182.876,0.512588,0,0,107.532,111.468,0.5,55.7385
0.7102,192.233,0.51258,0,0,107.432,111.468,0.5,55.7386
0.7103,201.317,0.512572,0,0,107.316,111.468,0.5,55.7387
0.7104,210.114,0.512562,0,0,107.184,111.468,0.5,55.7387
0.7105,218.613,0.512553,0,0,107.035,111.468,0.5,55.7386
0.7106,226.802,0.512542,0,0,106.868,111.468,0.5,55.7384
0.7107,234.668,0.512531,0,0,106.685,111.469,0.5,55.7382
0.7108,242.201,0.512519,0,0,106.483,111.47,0.5,55.7378
0.7109,249.389,0.512506,0,0,106.264,111.471,0.5,55.7374
0.711,256.223,0.512491,0,0,106.027,111.473,0.5,55.7369
0.7111,262.693,0.512476,1,0,105.772,111.475,0.5,55.7362
0.7112,268.78,0.512459,1,0,105.513,111.476,0.5,55.7357
0.7113,274.505,0.512442,1,0,105.267,111.478,0.5,55.7351
0.7114,279.829,0.512423,1,0,105.033,111.479,0.5,55.7346
0.7115,284.756,0.512403,1,0,104.812,111.481,0.5,55.7342
0.7116,289.279,0.512382,1,0,104.603,111.482,0.5,55.7337
0.7117,293.39,0.512361,1,0,104.407,111.483,0.5,55.7334
0.7118,297.084,0.512338,1,0,104.223,111.484,0.5,55.7331
0.7119,300.356,0.512315,1,0,104.053,111.485,0.5,55.7328
0.712,303.202,0.512291,1,0,103.896,111.485,0.5,55.7326
0.7121,305.616,0.512266,0,0,103.751,111.486,0.5,55.7324
0.7122,307.596,0.512241,0,0,103.62,111.486,0.5,55.7323
0.7123,309.139,0.512215,0,0,103.502,111.486,0.5,55.7322
0.7124,310.243,0.512189,0,0,103.396,111.486,0.5,55.7322
0.7125,310.906,0.512162,0,0,103.303,111.486,0.5,55.7322
0.7126,311.127,0.512135,0,0,103.223,111.486,0.5,55.7323
0.7127,310.906,0.512108,0,0,103.156,111.486,0.5,55.7324
0.7128,310.243,0.512081,0,0,103.101,111.485,0.5,55.7326
0.7129,309.139,0.512053,0,0,103.058,111.484,0.5,55.7329
0.713,307.596,0.512025,0,0,103.028,111.484,0.5,55.7331
0.7131,305.616,0.511997,0,0,103.009,111.483,0.5,55.7335
0.7132,303.202,0.51197,0,0,103.002,111.481,0.5,55.7339
0.7133,300.356,0.511942,0,0,103.006,111.48,0.5,55.7343
0.7134,297.084,0.511914,0,0,103.021,111.479,0.5,55.7348
0.7135,293.39,0.511887,0,0,103.047,111.477,0.5,55.7353
0.7136,289.279,0.511859,0,0,103.083,111.476,0.5,55.7359
0.7137,284.756,0.511832,0,0,103.129,111.474,0.5,55.7365
0.7138,279.829,0.511805,0,0,103.185,111.472,0.5,55.7372
0.7139,274.505,0.511779,0,0,103.25,111.47,0.5,55.7379
0.714,268.79,0.511753,0,0,103.324,111.468,0.5,55.7386
0.7141,262.693,0.511727,0,0,103.406,111.466,0.5,55.7394
0.7142,256.223,0.511702,0,0,103.497,111.463,0.5,55.7402
0.7143,249.389,0.511677,0,0,103.595,111.461,0.5,55.7411
0.7144,242.201,0.511653,0,0,103.699,111.458,0.5,55.742
0.7145,234.668,0.511629,0,0,103.811,111.456,0.5,55.7429
0.7146,226.802,0.511606,0,0,103.928,111.453,0.5,55.7438
0.7147,218.613,0.511584,0,0,104.051,111.45,0.5,55.7448
0.7148,210.114,0.511562,0,0,104.179,111.447,0.5,55.7458
0.7149,201.317,0.511541,0,0,104.311,111.444,0.5,55.7469
0.715,192.233,0.511521,0,0,104.447,111.441,0.5,55.7479
0.7151,182.876,0.511501,0,0,104.586,111.438,0.5,55.749
0.7152,173.259,0.511482,0,0,104.728,111.435,0.5,55.7501
0.7153,163.396,0.511463,0,0,104.873,111.432,0.5,55.7512
0.7154,153.301,0.511446,0,0,105.018,111.429,0.5,55.7523
0.7155,142.988,0.511429,0,0,105.165,111.426,0.5,55.7534
0.7156,132.471,0.511413,0,0,105.312,111.422,0.5,55.7545
0.7157,121.767,0.511397,0,0,105.458,111.419,0.5,55.7557
0.7158,110.889,0.511382,0,0,105.604,111.416,0.5,55.7568
0.7159,99.8542,0.511368,0,0,105.748,111.413,0.5,55.7579
0.716,88.6772,0.511355,0,0,105.89,111.409,0.5,55.7591
0.7161,77.3741,0.511342,0,0,106.029,111.406,0.5,55.7602
0.7162,65.9611,0.51133,0,0,106.164,111.403,0.5,55.7613
0.7163,54.4544,0.511319,0,0,106.296,111.4,0.5,55.7624
0.7164,42.8703,0.511308,0,0,106.423,111.397,0.5,55.7635
0.7165,31.2252,0.511298,0,0,106.545,111.394,0.5,55.7646
0.7166,19.5358,0.511289,0,0,106.661,111.391,0.5,55.7656
0.7167,7.81865,0.51128,0,0,106.77,111.388,0.5,55.7666
0.7168,-3.90963,0.511272,0,0,106.873,111.385,0.5,55.7676
0.7169,-15.6324,0.511264,0,0,106.967,111.382,0.5,55.7686
0.717,-27.3329,0.511256,0,0,107.054,111.38,0.5,55.7695
0.7171,-38.9946,0.511249,0,0,107.131,111.377,0.5,55.7704
0.7172,-50.6008,0.511242,0,0,107.2,111.375,0.5,55.7713
0.7173,-62.1352,0.511236,0,0,107.258,111.372,0.5,55.7721
0.7174,-73.5812,0.51123,0,0,107.306,111.37,0.5,55.7728
0.7175,-84.9227,0.511224,0,0,107.342,111.368,0.5,55.7736
0.7176,-96.1435,0.511218,0,0,107.367,111.366,0.5,55.7742
0.7177,-107.228,0.511213,0,0,107.38,111.364,0.5,55.7748
0.7178,-118.16,0.511207,0,0,107.381,111.363,0.5,55.7754
0.7179,-128.923,0.511202,0,0,107.368,111.361,0.5,55.7759
0.718,-139.504,0.511196,0,0,107.342,111.36,0.5,55.7764
0.7181,-149.887,0.51119,0,0,107.302,111.359,0.5,55.7767
0.7182,-160.056,0.511184,0,0,107.247,111.358,0.5,55.777
0.7183,-169.998,0.511178,0,0,107.178,111.357,0.5,55.7773
0.7184,-179.698,0.511171,0,0,107.093,111.357,0.5,55.7775
0.7185,-189.144,0.511164,0,0,106.993,111.357,0.5,55.7776
0.7186,-198.32,0.511157,0,0,106.877,111.357,0.5,55.7776
0.7187,-207.214,0.511149,0,0,106.745,111.357,0.5,55.7775
0.7188,-215.814,0.51114,0,0,106.595,111.357,0.5,55.7774
0.7189,-224.108,0.511131,0,0,106.43,111.358,0.5,55.7772
0.719,-232.082,0.51112,0,0,106.246,111.358,0.5,55.7769
0.7191,-239.727,0.511109,0,0,106.046,111.36,0.5,55.7765
0.7192,-247.032,0.511097,0,0,105.828,111.361,0.5,55.7761
0.7193,-253.985,0.511084,0,0,105.592,111.363,0.5,55.7755
0.7194,-260.578,0.51107,0,1,105.337,111.364,0.5,55.7749
0.7195,-266.799,0.511054,0,1,105.08,111.366,0.5,55.7742
0.7196,-272.643,0.511038,0,1,104.835,111.368,0.5,55.7736
0.7197,-278.098,0.51102,0,1,104.602,111.37,0.5,55.773
0.7198,-283.159,0.511002,0,1,104.381,111.371,0.5,55.7724
0.7199,-287.816,0.510982,0,1,104.173,111.373,0.5,55.7719
0.72,-292.065,0.510961,0,1,103.978,111.374,0.5,55.7715
0.7201,-295.899,0.51094,0,1,103.796,111.375,0.5,55.7711
0.7202,-299.313,0.510918,0,1,103.626,111.376,0.5,55.7707
0.7203,-302.301,0.510895,0,1,103.469,111.377,0.5,55.7704
0.7204,-304.859,0.510871,0,0,103.325,111.378,0.5,55.7702
0.7205,-306.985,0.510847,0,0,103.195,111.378,0.5,55.77
0.7206,-308.674,0.510822,0,0,103.077,111.379,0.5,55.7698
0.7207,-309.924,0.510797,0,0,102.972,111.379,0.5,55.7697
0.7208,-310.734,0.510771,0,0,102.88,111.379,0.5,55.7697
0.7209,-311.102,0.510745,0,0,102.8,111.379,0.5,55.7697
0.721,-311.029,0.510718,0,0,102.733,111.379,0.5,55.7697
0.7211,-310.513,0.510692,0,0,102.679,111.379,0.5,55.7698
0.7212,-309.556,0.510665,0,0,102.637,111.378,0.5,55.77
0.7213,-308.159,0.510638,0,0,102.607,111.378,0.5,55.7702
0.7214,-306.325,0.510611,0,0,102.589,111.377,0.5,55.7704
0.7215,-304.054,0.510584,0,0,102.583,111.376,0.5,55.7707
0.7216,-301.352,0.510557,0,0,102.588,111.375,0.5,55.7711
0.7217,-298.222,0.51053,0,0,102.604,111.374,0.5,55.7715
0.7218,-294.668,0.510503,0,0,102.631,111.373,0.5,55.7719
0.7219,-290.695,0.510476,0,0,102.668,111.371,0.5,55.7724
0.722,-286.309,0.51045,0,0,102.715,111.37,0.5,55.7729
0.7221,-281.516,0.510424,0,0,102.773,111.368,0.5,55.7735
0.7222,-276.323,0.510398,0,0,102.839,111.366,0.5,55.7741
0.7223,-270.738,0.510373,0,0,102.915,111.365,0.5,55.7748
0.7224,-264.767,0.510348,0,0,102.999,111.363,0.5,55.7755
0.7225,-258.421,0.510323,0,0,103.091,111.36,0.5,55.7762
0.7226,-251.707,0.510299,0,0,103.191,111.358,0.5,55.777
0.7227,-244.636,0.510275,0,0,103.298,111.356,0.5,55.7778
0.7228,-237.216,0.510252,0,0,103.411,111.353,0.5,55.7787
0.7229,-229.46,0.51023,0,0,103.531,111.351,0.5,55.7796
0.723,-221.378,0.510208,0,0,103.656,111.348,0.5,55.7805
0.7231,-212.981,0.510187,0,0,103.787,111.346,0.5,55.7814
0.7232,-204.282,0.510166,0,0,103.922,111.343,0.5,55.7824
0.7233,-195.292,0.510146,0,0,104.061,111.34,0.5,55.7833
0.7234,-186.024,0.510127,0,0,104.203,111.337,0.5,55.7843
0.7235,-176.493,0.510108,0,0,104.349,111.334,0.5,55.7854
0.7236,-166.71,0.510091,0,0,104.496,111.331,0.5,55.7864
0.7237,-156.691,0.510074,0,0,104.646,111.328,0.5,55.7874
0.7238,-146.449,0.510057,0,0,104.796,111.325,0.5,55.7885
0.7239,-135.999,0.510041,0,0,104.947,111.322,0.5,55.7895
0.724,-125.355,0.510027,0,0,105.098,111.319,0.5,55.7906
0.7241,-114.533,0.510012,0,0,105.248,111.316,0.5,55.7917
0.7242,-103.549,0.509999,0,0,105.396,111.313,0.5,55.7928
0.7243,-92.4177,0.509986,0,0,105.543,111.31,0.5,55.7938
0.7244,-81.1548,0.509974,0,0,105.687,111.307,0.5,55.7949
0.7245,-69.7767,0.509963,0,0,105.828,111.304,0.5,55.7959
0.7246,-58.2994,0.509952,0,0,105.965,111.301,0.5,55.797
0.7247,-46.7392,0.509942,0,0,106.097,111.298,0.5,55.798
0.7248,-35.1127,0.509932,0,0,106.225,111.295,0.5,55.799
0.7249,-23.4362,0.509923,0,0,106.346,111.293,0.5,55.8
0.725,-11.7264,0.509915,0,0,106.462,111.29,0.5,55.801
0.7251,5.15732e-007,0.509907,0,0,106.57,111.287,0.5,55.8019
0.7252,11.7264,0.5099,0,0,106.672,111.284,0.5,55.8028
0.7253,23.4362,0.509893,0,0,106.765,111.282,0.5,55.8037
0.7254,35.1127,0.509887,0,0,106.849,111.28,0.5,55.8045
0.7255,46.7392,0.509881,0,0,106.924,111.277,0.5,55.8053
0.7256,58.2994,0.509875,0,0,106.989,111.275,0.5,55.8061
0.7257,69.7767,0.50987,0,0,107.044,111.273,0.5,55.8068
0.7258,81.1548,0.509865,0,0,107.088,111.271,0.5,55.8075
0.7259,92.4177,0.50986,0,0,107.121,111.269,0.5,55.8081
0.726,103.549,0.509855,0,0,107.141,111.268,0.5,55.8087
0.7261,114.533,0.50985,0,0,107.149,111.266,0.5,55.8092
0.7262,125.355,0.509845,0,0,107.145,111.265,0.5,55.8097
0.7263,135.999,0.509841,0,0,107.127,111.264,0.5,55.8101
0.7264,146.449,0.509836,0,0,107.095,111.263,0.5,55.8104
0.7265,156.691,0.50983,0,0,107.048,111.262,0.5,55.8107
0.7266,166.71,0.509825,0,0,106.987,111.261,0.5,55.8109
0.7267,176.493,0.509819,0,0,106.911,111.261,0.5,55.811
0.7268,186.024,0.509813,0,0,106.82,111.261,0.5,55.8111
0.7269,195.292,0.509807,0,0,106.712,111.261,0.5,55.8111
0.727,204.282,0.5098,0,0,106.588,111.261,0.5,55.811
0.7271,212.981,0.509792,0,0,106.448,111.262,0.5,55.8108
0.7272,221.378,0.509784,0,0,106.291,111.262,0.5,55.8106
0.7273,229.46,0.509775,0,0,106.117,111.263,0.5,55.8102
0.7274,237.216,0.509765,0,0,105.926,111.264,0.5,55.8098
0.7275,244.636,0.509754,0,0,105.717,111.266,0.5,55.8093
0.7276,251.707,0.509742,0,0,105.49,111.268,0.5,55.8087
0.7277,258.421,0.509729,1,0,105.245,111.269,0.5,55.8081
0.7278,264.821,0.509715,1,0,104.997,111.272,0.5,55.8073
0.7279,270.738,0.509699,1,0,104.76,111.274,0.5,55.8066
0.728,276.323,0.509683,1,0,104.536,111.276,0.5,55.8059
0.7281,281.516,0.509665,1,0,104.324,111.277,0.5,55.8053
0.7282,286.309,0.509647,1,0,104.124,111.279,0.5,55.8047
0.7283,290.695,0.509627,1,0,103.937,111.28,0.5,55.8042
0.7284,294.668,0.509607,1,0,103.763,111.282,0.5,55.8037
0.7285,298.222,0.509586,1,0,103.601,111.283,0.5,55.8033
0.7286,301.352,0.509564,1,0,103.452,111.284,0.5,55.8029
0.7287,304.054,0.509541,0,0,103.316,111.285,0.5,55.8026
0.7288,306.325,0.509518,0,0,103.192,111.286,0.5,55.8023
0.7289,308.159,0.509494,0,0,103.082,111.287,0.5,55.8021
0.729,309.556,0.50947,0,0,102.984,111.287,0.5,55.8019
0.7291,310.513,0.509445,0,0,102.899,111.288,0.5,55.8017
0.7292,311.029,0.50942,0,0,102.827,111.288,0.5,55.8017
0.7293,311.102,0.509395,0,0,102.767,111.288,0.5,55.8016
0.7294,310.734,0.509369,0,0,102.72,111.288,0.5,55.8016
0.7295,309.924,0.509343,0,0,102.684,111.288,0.5,55.8017
0.7296,308.674,0.509317,0,0,102.661,111.287,0.5,55.8018
0.7297,306.985,0.50929,0,0,102.65,111.287,0.5,55.802
0.7298,304.859,0.509264,0,0,102.651,111.286,0.5,55.8022
0.7299,302.301,0.509238,0,0,102.662,111.285,0.5,55.8025
0.73,299.313,0.509212,0,0,102.685,111.284,0.5,55.8028
0.7301,295.899,0.509186,0,0,102.719,111.283,0.5,55.8032
0.7302,292.065,0.50916,0,0,102.763,111.282,0.5,55.8036
0.7303,287.816,0.509134,0,0,102.817,111.281,0.5,55.8041
0.7304,283.159,0.509109,0,0,102.881,111.279,0.5,55.8046
0.7305,278.098,0.509084,0,0,102.954,111.278,0.5,55.8051
0.7306,272.643,0.509059,0,0,103.036,111.276,0.5,55.8057
0.7307,266.8,0.509035,0,0,103.127,111.274,0.5,55.8063
0.7308,260.578,0.509011,0,0,103.226,111.273,0.5,55.807
0.7309,253.985,0.508987,0,0,103.333,111.271,0.5,55.8077
0.731,247.032,0.508964,0,0,103.447,111.268,0.5,55.8084
0.7311,239.727,0.508942,0,0,103.567,111.266,0.5,55.8092
0.7312,232.082,0.50892,0,0,103.694,111.264,0.5,55.81
0.7313,224.108,0.508899,0,0,103.827,111.262,0.5,55.8108
0.7314,215.814,0.508878,0,0,103.964,111.259,0.5,55.8117
0.7315,207.214,0.508858,0,0,104.107,111.257,0.5,55.8126
0.7316,198.32,0.508839,0,0,104.253,111.254,0.5,55.8135
0.7317,189.144,0.50882,0,0,104.403,111.251,0.5,55.8144
0.7318,179.698,0.508802,0,0,104.556,111.249,0.5,55.8154
0.7319,169.998,0.508785,0,0,104.711,111.246,0.5,55.8163
0.732,160.056,0.508768,0,0,104.868,111.243,0.5,55.8173
0.7321,149.887,0.508752,0,0,105.026,111.24,0.5,55.8183
0.7322,139.504,0.508737,0,0,105.185,111.237,0.5,55.8193
0.7323,128.923,0.508723,0,0,105.344,111.234,0.5,55.8203
0.7324,118.16,0.508709,0,0,105.502,111.232,0.5,55.8213
0.7325,107.228,0.508696,0,0,105.659,111.229,0.5,55.8223
0.7326,96.1435,0.508684,0,0,105.814,111.226,0.5,55.8233
0.7327,84.9227,0.508673,0,0,105.966,111.223,0.5,55.8243
0.7328,73.5812,0.508662,0,0,106.116,111.22,0.5,55.8253
0.7329,62.1352,0.508652,0,0,106.261,111.217,0.5,55.8263
0.733,50.6008,0.508642,0,0,106.403,111.214,0.5,55.8273
0.7331,38.9946,0.508633,0,0,106.539,111.212,0.5,55.8282
0.7332,27.3329,0.508625,0,0,106.67,111.209,0.5,55.8292
0.7333,15.6324,0.508617,0,0,106.794,111.206,0.5,55.8301
0.7334,3.90963,0.50861,0,0,106.912,111.204,0.5,55.831
0.7335,-7.81865,0.508604,0,0,107.023,111.202,0.5,55.8318
0.7336,-19.5358,0.508598,0,0,107.125,111.199,0.5,55.8327
0.7337,-31.2252,0.508592,0,0,107.219,111.197,0.5,55.8334
0.7338,-42.8703,0.508587,0,0,107.304,111.195,0.5,55.8342
0.7339,-54.4544,0.508582,0,0,107.378,111.193,0.5,55.8349
0.734,-65.9611,0.508577,0,0,107.443,111.191,0.5,55.8356
0.7341,-77.3741,0.508572,0,0,107.497,111.189,0.5,55.8362
0.7342,-88.6772,0.508568,0,0,107.54,111.187,0.5,55.8368
0.7343,-99.8542,0.508564,0,0,107.57,111.186,0.5,55.8373
0.7344,-110.889,0.50856,0,0,107.589,111.184,0.5,55.8378
0.7345,-121.767,0.508556,0,0,107.594,111.183,0.5,55.8382
0.7346,-132.471,0.508552,0,0,107.586,111.182,0.5,55.8386
0.7347,-142.988,0.508548,0,0,107.565,111.181,0.5,55.8389
0.7348,-153.301,0.508544,0,0,107.529,111.181,0.5,55.8391
0.7349,-163.396,0.50854,0,0,107.478,111.18,0.5,55.8393
0.735,-173.259,0.508535,0,0,107.413,111.18,0.5,55.8394
0.7351,-182.876,0.50853,0,0,107.332,111.18,0.5,55.8394
0.7352,-192.233,0.508524,0,0,107.235,111.18,0.5,55.8394
0.7353,-201.317,0.508518,0,0,107.122,111.18,0.5,55.8393
0.7354,-210.114,0.508512,0,0,106.992,111.181,0.5,55.8391
0.7355,-218.613,0.508504,0,0,106.846,111.182,0.5,55.8388
0.7356,-226.802,0.508496,0,0,106.682,111.183,0.5,55.8384
0.7357,-234.668,0.508487,0,0,106.502,111.184,0.5,55.838
0.7358,-242.201,0.508478,0,0,106.303,111.185,0.5,55.8374
0.7359,-249.389,0.508467,0,0,106.087,111.187,0.5,55.8368
0.736,-256.223,0.508455,0,0,105.853,111.189,0.5,55.8361
0.7361,-262.693,0.508442,0,1,105.6,111.192,0.5,55.8353
0.7362,-268.79,0.508428,0,1,105.345,111.194,0.5,55.8346
0.7363,-274.505,0.508413,0,1,105.101,111.196,0.5,55.8338
0.7364,-279.829,0.508396,0,1,104.87,111.198,0.5,55.8332
0.7365,-284.756,0.508379,0,1,104.651,111.199,0.5,55.8325
0.7366,-289.279,0.508361,0,1,104.445,111.201,0.5,55.832
0.7367,-293.39,0.508342,0,1,104.251,111.203,0.5,55.8314
0.7368,-297.084,0.508322,0,1,104.071,111.204,0.5,55.8309
0.7369,-300.356,0.508301,0,1,103.903,111.205,0.5,55.8305
0.737,-303.202,0.50828,0,1,103.748,111.206,0.5,55.8301
0.7371,-305.616,0.508258,0,0,103.606,111.207,0.5,55.8298
0.7372,-307.596,0.508235,0,0,103.478,111.208,0.5,55.8295
0.7373,-309.139,0.508212,0,0,103.362,111.209,0.5,55.8293
0.7374,-310.243,0.508189,0,0,103.259,111.209,0.5,55.8291
0.7375,-310.906,0.508165,0,0,103.169,111.21,0.5,55.8289
0.7376,-311.127,0.508141,0,0,103.091,111.21,0.5,55.8288
0.7377,-310.906,0.508116,0,0,103.026,111.21,0.5,55.8288
0.7378,-310.243,0.508091,0,0,102.974,111.21,0.5,55.8288
0.7379,-309.139,0.508067,0,0,102.933,111.21,0.5,55.8289
0.738,-307.596,0.508042,0,0,102.905,111.21,0.5,55.829
0.7381,-305.616,0.508017,0,0,102.889,111.209,0.5,55.8292
0.7382,-303.202,0.507992,0,0,102.884,111.208,0.5,55.8294
0.7383,-300.356,0.507967,0,0,102.89,111.208,0.5,55.8297
0.7384,-297.084,0.507942,0,0,102.908,111.207,0.5,55.83
0.7385,-293.39,0.507917,0,0,102.936,111.206,0.5,55.8304
0.7386,-289.279,0.507893,0,0,102.975,111.205,0.5,55.8308
0.7387,-284.756,0.507869,0,0,103.023,111.203,0.5,55.8312
0.7388,-279.829,0.507845,0,0,103.081,111.202,0.5,55.8317
0.7389,-274.505,0.507822,0,0,103.149,111.2,0.5,55.8323
0.739,-268.79,0.507799,0,0,103.225,111.199,0.5,55.8328
0.7391,-262.693,0.507776,0,0,103.309,111.197,0.5,55.8334
0.7392,-256.223,0.507754,0,0,103.402,111.195,0.5,55.8341
0.7393,-249.389,0.507732,0,0,103.502,111.193,0.5,55.8348
0.7394,-242.201,0.507711,0,0,103.609,111.191,0.5,55.8355
0.7395,-234.668,0.507691,0,0,103.722,111.189,0.5,55.8363
0.7396,-226.802,0.507671,0,0,103.842,111.187,0.5,55.8371
0.7397,-218.613,0.507651,0,0,103.967,111.184,0.5,55.8379
0.7398,-210.114,0.507633,0,0,104.097,111.182,0.5,55.8387
0.7399,-201.317,0.507615,0,0,104.231,111.179,0.5,55.8396
0.74,-192.233,0.507597,0,0,104.369,111.177,0.5,55.8405
0.7401,-182.876,0.507581,0,0,104.511,111.174,0.5,55.8414
0.7402,-173.259,0.507565,0,0,104.655,111.172,0.5,55.8423
0.7403,-163.396,0.50755,0,0,104.801,111.169,0.5,55.8433
0.7404,-153.301,0.507535,0,0,104.948,111.166,0.5,55.8442
0.7405,-142.988,0.507522,0,0,105.097,111.163,0.5,55.8452
0.7406,-132.471,0.507509,0,0,105.246,111.161,0.5,55.8461
0.7407,-121.767,0.507497,0,0,105.394,111.158,0.5,55.8471
0.7408,-110.889,0.507485,0,0,105.542,111.155,0.5,55.8481
0.7409,-99.8542,0.507474,0,0,105.688,111.152,0.5,55.8491
0.741,-88.6772,0.507464,0,0,105.831,111.15,0.5,55.85
0.7411,-77.3741,0.507455,0,0,105.972,111.147,0.5,55.851
0.7412,-65.9611,0.507447,0,0,106.11,111.144,0.5,55.8519
0.7413,-54.4544,0.507439,0,0,106.243,111.141,0.5,55.8529
0.7414,-42.8703,0.507431,0,0,106.372,111.139,0.5,55.8538
0.7415,-31.2252,0.507425,0,0,106.496,111.136,0.5,55.8547
0.7416,-19.5358,0.507419,0,0,106.614,111.134,0.5,55.8556
0.7417,-7.81865,0.507413,0,0,106.725,111.131,0.5,55.8564
0.7418,3.90963,0.507408,0,0,106.829,111.129,0.5,55.8573
0.7419,15.6324,0.507404,0,0,106.925,111.126,0.5,55.8581
0.742,27.3329,0.5074,0,0,107.014,111.124,0.5,55.8588
0.7421,38.9946,0.507396,0,0,107.093,111.122,0.5,55.8596
0.7422,50.6008,0.507393,0,0,107.163,111.12,0.5,55.8603
0.7423,62.1352,0.50739,0,0,107.223,111.118,0.5,55.8609
0.7424,73.5812,0.507388,0,0,107.272,111.117,0.5,55.8615
0.7425,84.9227,0.507385,0,0,107.31,111.115,0.5,55.8621
0.7426,96.1435,0.507383,0,0,107.337,111.113,0.5,55.8626
0.7427,107.228,0.507381,0,0,107.352,111.112,0.5,55.8631
0.7428,118.16,0.507379,0,0,107.354,111.111,0.5,55.8635
0.7429,128.923,0.507377,0,0,107.343,111.11,0.5,55.8638
0.743,139.504,0.507375,0,0,107.318,111.109,0.5,55.8641
0.7431,149.887,0.507373,0,0,107.28,111.109,0.5,55.8643
0.7432,160.056,0.507371,0,0,107.227,111.108,0.5,55.8645
0.7433,169.998,0.507368,0,0,107.159,111.108,0.5,55.8646
0.7434,179.698,0.507365,0,0,107.076,111.108,0.5,55.8646
0.7435,189.144,0.507362,0,0,106.977,111.108,0.5,55.8645
0.7436,198.32,0.507358,0,0,106.862,111.108,0.5,55.8644
0.7437,207.214,0.507353,0,0,106.731,111.109,0.5,55.8642
0.7438,215.814,0.507348,0,0,106.584,111.11,0.5,55.8639
0.7439,224.108,0.507343,0,0,106.419,111.111,0.5,55.8636
0.744,232.082,0.507336,0,0,106.238,111.112,0.5,55.8631
0.7441,239.727,0.507329,0,0,106.038,111.114,0.5,55.8626
0.7442,247.032,0.50732,0,0,105.822,111.115,0.5,55.8619
0.7443,253.985,0.507311,0,0,105.587,111.117,0.5,55.8612
0.7444,260.578,0.5073,1,0,105.334,111.12,0.5,55.8604
